"id","type","data","needs_followup","needs_followup_by","followup_date","resolved","created_by_id","updated_by_id","unit_id","tenant_id","source_id","facility_id","created_at","updated_at","parent_event_id","related_object_id","related_object_type","uuid","status","important_task","resolved_on","created_by_type","updated_by_type","ledger_id","lead_id","support_case_id","attachment_id","action_item","ledger_delinquency_id","company_uuid","facility_uuid","tenant_uuid","ledger_uuid","unit_uuid","lead_uuid","related_object_uuid","client_application_id","payment_intent_id"
20304,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3616,,14,2014-02-01 00:43:14.649,2014-02-01 00:43:14.666,,5322,Invoice,"5356dcde-83b8-4434-9272-c123da8bdb33",,false,,,,,,,,,,,,,,,,,,
20305,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3616,,14,2014-02-01 00:43:14.808,2014-02-01 00:43:14.841,,5323,Invoice,b1bd0d02-ad3e-484c-9c95-77a4a5eac9ca,,false,,,,,,,,,,,,,,,,,,
20306,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3616,,14,2014-02-01 00:43:15.000,2014-02-01 00:43:14.999,,5324,Invoice,c342c8b9-ce30-40de-9f4f-08022a61b8c1,,false,,,,,,,,,,,,,,,,,,
20307,DelinquencyStageTenantEvent,"""invoice_id""=>""5322"", ""applied_date""=>""2014-01-31"", ""line_item_id""=>""5451"", ""resolved_date""=>""2014-02-21""",false,,,true,,,,3616,,14,2014-02-01 00:43:15.180,2014-04-08 03:12:03.179,,23,DelinquencyStage,abe2fb61-95d2-46cf-808a-525b2481846d,removed,false,,,,5187,,,,,24203153,,,,,,,,,
20308,AddFeeDelinquencyTenantEvent,"""fee_invoice_id""=>""5323""",false,,2014-02-01 00:43:15.178,true,,,,3616,,14,2014-02-01 00:43:15.187,2014-02-21 18:26:10.011,20307,28,DelinquencyStageAction,"0677a303-75d8-4c8e-8669-c5833e29b9c5",removed,false,,,,5187,,,,,24203153,,,,,,,,,
20309,GateLockoutDelinquencyTenantEvent,"",false,,2014-02-21 05:00:00.000,true,,,,3616,,14,2014-02-01 00:43:15.208,2014-02-21 18:26:10.551,20307,29,DelinquencyStageAction,f776ac0d-1636-4e1a-a6d1-a01ccc2c57a5,removed,false,,,,5187,,,,,24203153,,,,,,,,,
20310,OverlockDelinquencyTenantEvent,"",false,,2014-02-21 18:26:39.751,true,,40,6026,3616,,14,2014-02-01 00:43:15.254,2024-03-07 18:57:06.995,20307,30,DelinquencyStageAction,"100474d9-8ee7-4ab0-9515-4321ad4577fd",overlock_removed,false,,,,5187,,,,,24203153,,,,,,,,,
20311,DelinquencyStageTenantEvent,"""invoice_id""=>""5322"", ""applied_date""=>""2014-01-31"", ""line_item_id""=>""5451"", ""resolved_date""=>""2014-02-21""",false,,,true,,,,3616,,14,2014-02-01 00:43:15.309,2014-04-08 03:12:03.209,,24,DelinquencyStage,"3e8c4d2b-e316-4568-aa0a-28438d283dbb",removed,false,,,,5187,,,,,24203389,,,,,,,,,
20312,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 17:01:26.432,true,,31,6026,3616,,14,2014-02-01 00:43:15.316,2024-03-07 18:57:06.995,20311,31,DelinquencyStageAction,"54055faa-39f5-468a-b3ff-3cb05ea4b313",letter_sent,false,,,,5187,,,,,24203389,,,,,,,,,
20313,DelinquencyStageTenantEvent,"""invoice_id""=>""5322"", ""applied_date""=>""2014-01-31"", ""line_item_id""=>""5451"", ""resolved_date""=>""2014-02-21""",false,,,true,,,,3616,,14,2014-02-01 00:43:15.375,2014-04-08 03:12:03.238,,25,DelinquencyStage,c080ed02-4cd6-4e6c-9638-326527487d73,removed,false,,,,5187,,,,,24203638,,,,,,,,,
20314,AddFeeDelinquencyTenantEvent,"""fee_invoice_id""=>""5323""",false,,2014-02-01 00:43:15.373,true,,,,3616,,14,2014-02-01 00:43:15.381,2014-02-21 18:26:09.635,20313,32,DelinquencyStageAction,edfc08d0-192f-4812-88ea-2e1be721c767,removed,false,,,,5187,,,,,24203638,,,,,,,,,
20315,DelinquencyStageTenantEvent,"""invoice_id""=>""5322"", ""applied_date""=>""2014-01-31"", ""line_item_id""=>""5451"", ""resolved_date""=>""2014-02-21""",false,,,true,,,,3616,,14,2014-02-01 00:43:15.437,2014-04-08 03:12:03.268,,26,DelinquencyStage,"9678c709-8190-4710-9743-0c552cc7d15d",removed,false,,,,5187,,,,,24203987,,,,,,,,,
20316,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 17:01:24.299,true,,31,6026,3616,,14,2014-02-01 00:43:15.443,2024-03-07 18:57:06.995,20315,33,DelinquencyStageAction,fe23c265-6fa9-47d5-86a1-9e485004a12a,letter_sent,false,,,,5187,,,,,24203987,,,,,,,,,
20317,DelinquencyStageTenantEvent,"""invoice_id""=>""5322"", ""applied_date""=>""2014-01-31"", ""line_item_id""=>""5451"", ""resolved_date""=>""2014-02-21""",false,,,true,,,,3616,,14,2014-02-01 00:43:15.501,2014-04-08 03:12:03.296,,27,DelinquencyStage,"6fe88212-81f3-45e3-a139-51658f5f9c38",removed,false,,,,5187,,,,,24204680,,,,,,,,,
